artist_id,site
https://www.discogs.com/artist/369909-David-Coverdale,http://www.davidcoverdale.com
https://www.discogs.com/artist/855610-Zoran-Lesendrić,http://www.kikilesendric.rs/
https://www.discogs.com/artist/1136525-Halid-Muslimović,https://www.facebook.com/muslimovichalid ; https://www.youtube.com/user/MuslimovicHVIPPER/ ; https://www.biografija.org/muzika/halid-muslimovic/
https://www.discogs.com/artist/1385024-Rapid-Force,http://myspace.com/rapidforce
https://www.discogs.com/artist/1872606-Donna-Ares,http://www.donna-ares.com/ ; https://www.facebook.com/DonnaAresFB
https://www.discogs.com/artist/921872-Mitar-Mirić,https://www.facebook.com/MitarMiricOfficial/ ; https://twitter.com/MitarMiricpravi ; https://www.instagram.com/mitarmiricofficial/ ; https://www.youtube.com/user/MitarMiricVIPPER
https://www.discogs.com/artist/2100245-Selma-Bajrami,https://www.facebook.com/SelmaBajramiOfficial
https://www.discogs.com/artist/912919-Jesus-Raves,https://myspace.com/projectjesusraves
https://www.discogs.com/artist/921818-Šako-Polumenta,http://www.sakopolumenta.net/ ; http://en.wikipedia.org/wiki/%C5%A0ako_Polumenta
https://www.discogs.com/artist/956559-Aleksandar-Perišić-Romario,http://www.facebook.com/people/Aleksandar-Perisic-Romario/100000009343641
https://www.discogs.com/artist/719517-Đani,http://en.wikipedia.org/wiki/%C4%90ani
https://www.discogs.com/artist/1013101-Slavko-Stefanović,http://www.slavkoni.com/
https://www.discogs.com/artist/553418-Darija-Hodnik,https://www.facebook.com/pages/Daria-Hod-Mar/204798066361722
https://www.discogs.com/artist/934374-Kemal-Malovčić,https://www.facebook.com/kemal.malovcic.orginal.profil
https://www.discogs.com/artist/2535589-Boris-Kovač-amp-LaDaABa-Orchest,http://www.boriskovac.net/ladaaba/index.htm
https://www.discogs.com/artist/1269229-Dragan-Todorović-Buca,https://www.facebook.com/buca.gitarista?fref=nf
https://www.discogs.com/artist/920926-Miodrag-Ilić,http://www.milebas.com/
https://www.discogs.com/artist/2004530-Adnan-Busuladžić,https://www.facebook.com/people/Adnan-Busulad%C5%BEi%C4%87/1074532070
